CUSTOMER_ID,GENDER,AGE,HOUSEHOLD_INCOME,YEARS_AS_CUSTOMER,CUSTOMER_SUBSCRIPTION_COUNT,CUSTOMER_REVENUE
98638,F,22,"$55,000 ",2,3,$45 
98643,F,25,"$11,000 ",3,4,$60 
98654,M,41,"$24,000 ",11,3,$45 
98669,F,27,"$22,000 ",4,1,$15 
98676,M,24,"$72,000 ",3,5,$100 
98722,M,92,"$12,000 ",37,2,$30 
98730,M,28,"$24,000 ",5,1,$25 
98735,M,40,"$48,000 ",11,5,$100 
98737,U,42,"$44,000 ",12,3,$60 
98752,M,41,"$12,000 ",11,1,$60 
98762,M,28,"$60,000 ",5,3,$60 
98765,M,51,"$24,000 ",16,2,$40 
98779,F,20,"$44,000 ",1,10,$150 
98781,M,56,"$24,000 ",19,1,$15 
98798,F,28,"$44,000 ",5,2,$30 
98818,M,27,"$48,000 ",4,3,$45 
98823,M,40,"$48,000 ",11,1,$15 
98825,F,67,"$11,000 ",24,1,$15 
98847,F,27,"$33,000 ",4,1,$25 
98849,F,30,"$44,000 ",6,4,$60 
98861,F,39,"$44,000 ",10,1,$15 
98911,M,23,"$36,000 ",2,2,$50 
98920,U,25,"$66,000 ",3,7,$105 
98952,F,26,"$88,000 ",4,5,$75 
98969,M,32,"$12,000 ",7,13,$780 
98978,M,23,"$36,000 ",2,1,$15 
98980,M,22,"$48,000 ",2,10,$150 
98984,F,23,"$88,000 ",2,5,$75 
98996,F,24,"$22,000 ",3,2,$50 
99048,M,50,"$36,000 ",16,2,$30 
99056,F,29,"$55,000 ",5,6,$120 
99121,M,26,"$48,000 ",4,2,$50 
99150,M,45,"$36,000 ",13,1,$25 
99192,F,24,"$66,000 ",3,4,$60 
99195,M,30,"$60,000 ",6,5,$75 
99232,M,55,"$144,000 ",18,10,$200 
99243,F,22,"$11,000 ",2,1,$60 
99269,F,27,"$66,000 ",4,5,$75 
99314,F,29,"$33,000 ",5,2,$30 
99318,F,28,"$11,000 ",5,2,$30 
99359,F,21,"$11,000 ",1,2,$120 
99369,M,28,"$24,000 ",5,1,$25 
99381,F,29,"$55,000 ",5,3,$60 
99384,F,25,"$88,000 ",3,5,$75 
99394,M,28,"$12,000 ",5,1,$60 
99396,F,33,"$66,000 ",7,3,$60 
99426,M,28,"$12,000 ",5,1,$60 
99468,F,25,"$22,000 ",3,4,$60 
99501,F,27,"$44,000 ",4,8,$160 
99502,F,42,"$44,000 ",12,1,$15 
99577,M,22,"$60,000 ",2,6,$90 
99583,F,28,"$11,000 ",5,1,$60 
99592,F,35,"$22,000 ",8,1,$15 
99597,F,26,"$44,000 ",4,3,$45 
99681,F,25,"$44,000 ",3,6,$90 
99682,F,58,"$33,000 ",20,2,$30 
99697,M,50,"$36,000 ",16,2,$30 
99705,M,27,"$12,000 ",4,1,$60 
99723,M,44,"$132,000 ",13,13,$260 
99726,M,49,"$108,000 ",15,8,$160 
99755,F,36,"$33,000 ",9,2,$30 
99771,F,44,"$44,000 ",13,3,$75 
99803,F,39,"$66,000 ",10,6,$90 
99837,M,35,"$48,000 ",8,5,$100 
99843,F,35,"$11,000 ",8,1,$25 
99861,M,63,"$36,000 ",22,2,$40 
99875,M,38,"$36,000 ",10,1,$15 
99901,F,33,"$132,000 ",7,2,$40 
99907,M,23,"$120,000 ",2,9,$135 
99910,M,21,"$96,000 ",1,9,$135 
99912,M,22,"$36,000 ",2,5,$75 
99952,U,25,"$154,000 ",3,9,$180 
99954,M,49,"$96,000 ",15,3,$60 
99987,F,37,"$22,000 ",9,3,$45 
99990,M,58,"$24,000 ",20,2,$30 
100007,F,21,"$22,000 ",1,10,$150 
100010,F,38,"$44,000 ",10,10,$200 
100029,M,35,"$12,000 ",8,1,$25 
100042,M,36,"$96,000 ",9,13,$260 
100049,M,42,"$108,000 ",12,2,$40 
100080,M,22,"$36,000 ",2,2,$50 
100138,M,50,"$132,000 ",16,6,$120 
100148,M,23,"$36,000 ",2,6,$90 
100149,F,39,"$44,000 ",10,6,$90 
100157,F,50,"$44,000 ",16,8,$160 
100166,M,25,"$24,000 ",3,1,$15 
100191,M,22,"$48,000 ",2,3,$45 
100219,M,20,"$24,000 ",1,5,$125 
100248,U,26,"$44,000 ",4,2,$30 
100270,F,21,"$77,000 ",1,5,$75 
100281,M,36,"$96,000 ",9,13,$260 
100292,F,20,"$33,000 ",1,11,$165 
100327,M,23,"$96,000 ",2,8,$120 
100340,M,37,"$24,000 ",9,4,$60 
100354,U,39,"$143,000 ",10,10,$200 
100355,M,40,"$60,000 ",11,2,$50 
100364,U,22,"$22,000 ",2,10,$150 
100392,M,44,"$144,000 ",13,10,$200 
100398,F,29,"$99,000 ",5,7,$140 
100404,M,55,"$36,000 ",18,3,$45 
100463,F,20,"$33,000 ",1,5,$125 
100478,M,49,"$48,000 ",15,1,$15 
100482,F,20,"$33,000 ",1,4,$100 
100496,M,21,"$48,000 ",1,7,$105 
100500,F,42,"$264,000 ",12,3,$60 
100525,M,54,"$24,000 ",18,10,$200 
100556,F,45,"$99,000 ",13,5,$100 
100558,M,32,"$24,000 ",7,1,$15 
100565,M,45,"$24,000 ",13,1,$20 
100610,M,23,"$12,000 ",2,3,$45 
100622,F,22,"$11,000 ",2,2,$120 
100635,F,22,"$66,000 ",2,5,$75 
100648,F,23,"$22,000 ",2,1,$25 
100650,U,34,"$22,000 ",8,1,$25 
100671,F,27,"$33,000 ",4,1,$25 
100682,F,25,"$11,000 ",3,1,$25 
100717,F,21,"$22,000 ",1,3,$75 
100760,F,42,"$264,000 ",12,3,$60 
100781,M,40,"$36,000 ",11,5,$75 
100795,M,45,"$12,000 ",13,2,$30 
100808,F,37,"$77,000 ",9,3,$45 
100836,F,44,"$44,000 ",13,3,$60 
100895,M,36,"$24,000 ",9,1,$15 
100915,M,21,"$36,000 ",1,3,$75 
100951,F,26,"$11,000 ",4,1,$60 
100957,M,40,"$72,000 ",11,1,$15 
100960,M,28,"$36,000 ",5,1,$25 
100975,F,36,"$55,000 ",9,2,$40 
100976,M,37,"$48,000 ",9,2,$30 
100978,F,18,"$11,000 ",0,1,$60 
100981,F,68,"$44,000 ",25,3,$75 
100986,M,35,"$156,000 ",8,6,$480 
100988,M,26,"$12,000 ",4,1,$60 
100989,M,24,"$84,000 ",3,2,$40 
101001,M,22,"$84,000 ",2,6,$90 
101009,F,30,"$55,000 ",6,7,$105 
101013,F,50,"$22,000 ",16,2,$120 
101044,M,35,"$36,000 ",8,3,$75 
101060,M,43,"$84,000 ",12,4,$60 
101071,M,26,"$36,000 ",4,2,$30 
101091,M,23,"$72,000 ",2,5,$75 
101115,F,33,"$55,000 ",7,7,$105 
101143,M,46,"$84,000 ",14,4,$60 
101157,F,20,"$11,000 ",1,1,$60 
101161,M,31,"$84,000 ",6,5,$75 
101216,F,34,"$22,000 ",8,1,$60 
101219,F,26,"$11,000 ",4,1,$60 
101225,F,41,"$11,000 ",11,1,$60 
101232,M,46,"$12,000 ",14,1,$60 
101236,M,43,"$24,000 ",12,1,$60 
101251,F,23,"$33,000 ",2,6,$90 
101265,M,46,"$60,000 ",14,5,$75 
101274,U,44,"$66,000 ",13,4,$80 
101295,M,65,"$12,000 ",23,3,$75 
101296,M,19,"$12,000 ",0,1,$60 
101304,F,23,"$99,000 ",2,5,$75 
101318,M,29,"$48,000 ",5,1,$15 
101338,F,28,"$77,000 ",5,2,$40 
101374,F,24,"$198,000 ",3,7,$140 
101375,F,21,"$22,000 ",1,3,$75 
101388,F,29,"$66,000 ",5,6,$120 
101393,M,27,"$24,000 ",4,2,$120 
101394,F,73,"$22,000 ",27,1,$15 
101435,F,45,"$55,000 ",13,6,$120 
101481,M,39,"$36,000 ",10,3,$45 
101493,M,52,"$72,000 ",17,5,$100 
101517,F,23,"$44,000 ",2,2,$30 
101524,F,21,"$33,000 ",1,3,$45 
101531,F,42,"$44,000 ",12,1,$15 
101539,M,42,"$72,000 ",12,5,$75 
101540,F,31,"$22,000 ",6,4,$100 
101567,M,22,"$24,000 ",2,1,$25 
101572,F,37,"$99,000 ",9,3,$60 
101575,F,56,"$22,000 ",19,1,$25 
101592,M,22,"$60,000 ",2,3,$45 
101660,M,41,"$48,000 ",11,3,$45 
101670,F,21,"$22,000 ",1,3,$45 
101674,F,37,"$165,000 ",9,13,$195 
101681,M,35,"$84,000 ",8,2,$40 
101754,M,40,"$60,000 ",11,1,$15 
101760,F,42,"$286,000 ",12,13,$260 
101768,M,26,"$60,000 ",4,2,$30 
101781,M,52,"$12,000 ",17,1,$60 
101798,M,43,"$36,000 ",12,1,$15 
101821,M,35,"$24,000 ",8,2,$30 
101879,F,39,"$66,000 ",10,4,$60 
101914,M,30,"$60,000 ",6,5,$100 
101917,M,25,"$48,000 ",3,2,$50 
101989,F,34,"$77,000 ",8,5,$75 
101999,M,23,"$72,000 ",2,9,$135 
102027,M,59,"$48,000 ",20,1,$20 
102034,F,49,"$110,000 ",15,6,$120 
102045,M,22,"$60,000 ",2,7,$105 
102082,M,19,"$12,000 ",0,2,$120 
102089,F,42,"$44,000 ",12,4,$80 
102093,M,32,"$120,000 ",7,11,$165 
102143,M,29,"$24,000 ",5,1,$15 
102180,M,21,"$72,000 ",1,8,$120 
102187,M,60,"$84,000 ",21,3,$60 
102242,M,35,"$48,000 ",8,2,$30 
102271,M,33,"$84,000 ",7,1,$20 
102275,M,47,"$60,000 ",14,3,$45 
102277,M,47,"$60,000 ",14,4,$60 
102284,M,35,"$36,000 ",8,1,$25 
102307,M,71,"$36,000 ",26,3,$45 
102314,M,39,"$108,000 ",10,5,$100 
102325,F,62,"$77,000 ",22,2,$40 
102335,F,24,"$77,000 ",3,2,$30 
102344,F,21,"$88,000 ",1,11,$165 
102355,F,26,"$11,000 ",4,1,$15 
102358,M,50,"$168,000 ",16,9,$180 
102393,M,49,"$72,000 ",15,1,$20 
102395,M,46,"$228,000 ",14,8,$160 
102403,M,23,"$24,000 ",2,3,$75 
102413,M,35,"$12,000 ",8,1,$60 
102454,F,23,"$33,000 ",2,1,$25 
102472,M,54,"$36,000 ",18,3,$45 
102483,M,30,"$24,000 ",6,1,$25 
102495,F,58,"$77,000 ",20,3,$60 
102533,F,60,"$176,000 ",21,3,$60 
102540,F,35,"$66,000 ",8,4,$80 
102554,M,37,"$84,000 ",9,8,$160 
102555,M,21,"$108,000 ",1,6,$90 
102566,M,38,"$24,000 ",10,1,$25 
102583,M,37,"$36,000 ",9,1,$15 
102639,M,42,"$12,000 ",12,2,$50 
102675,F,20,"$33,000 ",1,3,$75 
102677,M,61,"$48,000 ",21,3,$60 
102688,M,26,"$60,000 ",4,2,$30 
102735,M,42,"$24,000 ",12,5,$75 
102753,M,26,"$144,000 ",4,5,$100 
102757,F,49,"$132,000 ",15,3,$60 
102779,F,46,"$33,000 ",14,1,$15 
102786,F,47,"$110,000 ",14,3,$60 
102806,F,32,"$88,000 ",7,2,$30 
102822,U,23,"$22,000 ",2,1,$25 
102824,M,26,"$144,000 ",4,5,$100 
102866,F,55,"$22,000 ",18,1,$15 
102880,M,29,"$24,000 ",5,1,$25 
102964,F,30,"$33,000 ",6,3,$75 
102994,F,29,"$66,000 ",5,3,$45 
103027,F,61,"$77,000 ",21,7,$105 
103053,M,24,"$60,000 ",3,1,$15 
103088,M,25,"$156,000 ",3,4,$80 
103091,F,30,"$22,000 ",6,1,$25 
103103,F,24,"$11,000 ",3,1,$60 
103140,F,22,"$88,000 ",2,4,$60 
103205,M,23,"$60,000 ",2,5,$75 
103238,F,29,"$33,000 ",5,3,$45 
103256,M,30,"$24,000 ",6,2,$30 
103262,M,28,"$24,000 ",5,5,$75 
103266,M,70,"$36,000 ",26,2,$30 
103280,F,24,"$22,000 ",3,5,$125 
103292,F,31,"$88,000 ",6,3,$60 
103301,F,39,"$11,000 ",10,4,$60 
103312,F,26,"$55,000 ",4,4,$60 
103317,M,24,"$36,000 ",3,7,$105 
103337,M,50,"$72,000 ",16,5,$100 
103357,F,29,"$66,000 ",5,3,$60 
103361,F,40,"$99,000 ",11,1,$20 
103371,M,34,"$24,000 ",8,2,$50 
103375,M,39,"$144,000 ",10,11,$165 
103392,F,44,"$55,000 ",13,3,$45 
103398,M,36,"$36,000 ",9,1,$15 
103425,F,22,"$77,000 ",2,9,$135 
103506,M,29,"$48,000 ",5,3,$75 
103516,M,50,"$168,000 ",16,1,$20 
103589,F,46,"$11,000 ",14,1,$20 
103599,F,42,"$77,000 ",12,8,$160 
103600,F,22,"$22,000 ",2,6,$90 
103635,M,25,"$108,000 ",3,7,$140 
103672,F,23,"$66,000 ",2,3,$45 
103675,M,23,"$108,000 ",2,6,$90 
103708,F,42,"$22,000 ",12,1,$60 
103713,M,33,"$48,000 ",7,2,$30 
103718,M,30,"$72,000 ",6,6,$120 
103730,M,53,"$24,000 ",17,1,$15 
103738,M,40,"$36,000 ",11,1,$20 
103739,M,43,"$60,000 ",12,3,$60 
103741,M,40,"$48,000 ",11,2,$40 
103759,M,26,"$12,000 ",4,1,$60 
103770,M,51,"$48,000 ",16,1,$15 
103811,M,25,"$72,000 ",3,1,$15 
103823,M,21,"$36,000 ",1,5,$75 
103834,M,23,"$36,000 ",2,4,$60 
103877,F,21,"$77,000 ",1,8,$120 
103882,M,42,"$48,000 ",12,1,$20 
103910,M,23,"$60,000 ",2,4,$60 
103922,F,31,"$33,000 ",6,2,$30 
103927,F,26,"$22,000 ",4,2,$50 
103931,M,57,"$144,000 ",19,5,$100 
103933,M,38,"$48,000 ",10,5,$75 
103994,M,37,"$204,000 ",9,12,$240 
103996,F,35,"$55,000 ",8,7,$140 
103998,M,24,"$72,000 ",3,6,$90 
104014,M,34,"$156,000 ",8,6,$120 
104037,M,62,"$36,000 ",22,4,$80 
104042,M,36,"$108,000 ",9,4,$80 
104047,M,27,"$72,000 ",4,6,$90 
104099,U,27,"$55,000 ",4,2,$40 
104101,M,50,"$96,000 ",16,3,$60 
104111,M,41,"$144,000 ",11,4,$80 
104131,M,28,"$60,000 ",5,3,$60 
104133,F,20,"$33,000 ",1,11,$165 
104170,M,38,"$36,000 ",10,4,$100 
104209,F,67,"$22,000 ",24,4,$80 
104232,M,42,"$72,000 ",12,5,$75 
104251,M,33,"$96,000 ",7,7,$105 
104286,M,43,"$36,000 ",12,4,$60 
104290,M,49,"$108,000 ",15,7,$140 
104294,U,21,"$11,000 ",1,4,$100 
104300,M,46,"$108,000 ",14,6,$120 
104301,M,40,"$132,000 ",11,7,$560 
104315,M,57,"$36,000 ",19,2,$50 
104349,M,42,"$120,000 ",12,10,$200 
104355,M,31,"$36,000 ",6,4,$80 
104357,F,20,"$22,000 ",1,3,$75 
104360,M,46,"$48,000 ",14,4,$80 
104361,M,46,"$48,000 ",14,4,$80 
104364,M,24,"$72,000 ",3,6,$90 
104369,M,29,"$24,000 ",5,7,$105 
104400,M,43,"$12,000 ",12,1,$20 
104413,F,31,"$99,000 ",6,8,$160 
104416,M,37,"$36,000 ",9,1,$15 
104444,F,30,"$33,000 ",6,5,$75 
104504,F,20,"$22,000 ",1,5,$125 
104583,F,56,"$99,000 ",19,8,$160 
104598,F,46,"$44,000 ",14,1,$15 
104651,M,26,"$12,000 ",4,1,$25 
104684,F,21,"$22,000 ",1,1,$25 
104689,F,22,"$44,000 ",2,5,$75 
104691,M,48,"$84,000 ",15,5,$100 
104702,M,40,"$72,000 ",11,1,$15 
104725,F,38,"$77,000 ",10,7,$140 
104736,F,29,"$22,000 ",5,2,$30 
104740,M,22,"$60,000 ",2,8,$120 
104777,F,28,"$77,000 ",5,4,$60 
104780,M,37,"$60,000 ",9,2,$40 
104782,M,39,"$108,000 ",10,5,$100 
104796,F,36,"$110,000 ",9,2,$30 
104808,F,42,"$99,000 ",12,9,$180 
104853,M,75,"$108,000 ",28,3,$60 
104865,M,27,"$36,000 ",4,7,$140 
104879,M,45,"$72,000 ",13,2,$30 
104890,F,27,"$88,000 ",4,2,$30 
104916,M,42,"$12,000 ",12,2,$50 
104920,F,23,"$77,000 ",2,3,$45 
104922,M,30,"$36,000 ",6,4,$60 
104932,M,41,"$72,000 ",11,13,$260 
104942,M,33,"$72,000 ",7,2,$30 
104957,M,41,"$60,000 ",11,1,$15 
104958,M,35,"$36,000 ",8,2,$40 
104969,F,37,"$55,000 ",9,4,$80 
104978,M,30,"$312,000 ",6,10,$200 
104997,M,29,"$24,000 ",5,5,$125 
105004,M,31,"$96,000 ",6,3,$60 
105033,M,29,"$108,000 ",5,3,$60 
105044,F,43,"$44,000 ",12,1,$15 
105080,M,45,"$12,000 ",13,1,$25 
105083,F,58,"$33,000 ",20,1,$15 
105088,M,27,"$60,000 ",4,4,$60 
105099,F,51,"$55,000 ",16,2,$30 
105126,M,41,"$36,000 ",11,2,$40 
105205,F,22,"$44,000 ",2,6,$90 
105222,F,25,"$22,000 ",3,1,$25 
105235,M,19,"$72,000 ",0,7,$105 
105256,M,51,"$72,000 ",16,7,$140 
105266,M,43,"$120,000 ",12,7,$140 
105305,F,44,"$66,000 ",13,7,$105 
105314,F,23,"$77,000 ",2,11,$165 
105317,F,40,"$55,000 ",11,5,$100 
105318,F,21,"$22,000 ",1,2,$120 
105326,M,30,"$36,000 ",6,5,$100 
105333,F,26,"$66,000 ",4,1,$15 
105338,M,27,"$24,000 ",4,3,$45 
105388,F,28,"$66,000 ",5,5,$75 
105443,M,39,"$24,000 ",10,1,$15 
105445,M,33,"$96,000 ",7,13,$260 
105450,F,25,"$66,000 ",3,11,$165 
105471,F,22,"$77,000 ",2,7,$105 
105495,U,43,"$66,000 ",12,1,$15 
105537,M,44,"$84,000 ",13,3,$60 
105539,M,39,"$96,000 ",10,4,$80 
105558,M,49,"$96,000 ",15,3,$45 
105562,M,22,"$84,000 ",2,2,$30 
105569,F,28,"$22,000 ",5,2,$30 
105575,F,27,"$44,000 ",4,6,$120 
105584,M,33,"$72,000 ",7,2,$30 
105588,M,22,"$24,000 ",2,5,$75 
105592,M,23,"$72,000 ",2,2,$30 
105606,F,60,$0 ,21,3,$45 
105620,M,26,"$72,000 ",4,10,$200 
105625,U,53,"$143,000 ",17,1,$20 
105652,M,29,"$84,000 ",5,2,$30 
105676,U,47,"$55,000 ",14,4,$80 
105700,F,32,"$33,000 ",7,3,$45 
105704,M,25,"$36,000 ",3,1,$25 
105706,M,39,"$72,000 ",10,7,$140 
105713,M,27,"$180,000 ",4,13,$260 
105732,M,36,"$96,000 ",9,4,$80 
105744,M,76,"$48,000 ",29,1,$15 
105771,M,49,"$48,000 ",15,2,$40 
105781,M,44,"$84,000 ",13,5,$75 
105784,F,41,"$44,000 ",11,3,$60 
105791,F,41,"$88,000 ",11,2,$30 
105794,F,36,"$77,000 ",9,1,$15 
105813,M,31,"$48,000 ",6,1,$25 
105826,M,63,"$72,000 ",22,4,$60 
105828,M,52,"$72,000 ",17,3,$60 
105870,M,35,"$48,000 ",8,7,$140 
105899,M,48,"$36,000 ",15,3,$60 
105903,M,44,"$36,000 ",13,1,$20 
105906,M,45,"$96,000 ",13,4,$80 
105923,M,31,"$60,000 ",6,1,$15 
105924,F,26,"$55,000 ",4,7,$140 
105935,M,29,"$84,000 ",5,1,$15 
105948,M,51,"$24,000 ",16,1,$15 
105957,F,21,"$33,000 ",1,4,$100 
105997,M,28,"$132,000 ",5,10,$200 
105999,F,32,"$11,000 ",7,2,$50 
106041,M,26,"$36,000 ",4,2,$30 
106065,M,30,"$72,000 ",6,7,$105 
106076,F,36,"$11,000 ",9,1,$60 
106078,F,36,"$11,000 ",9,1,$60 
106104,M,44,"$72,000 ",13,6,$120 
106130,F,40,"$121,000 ",11,1,$15 
106134,M,35,"$96,000 ",8,4,$60 
106139,M,43,"$156,000 ",12,3,$60 
106145,M,46,"$60,000 ",14,7,$140 
106175,M,77,"$48,000 ",29,1,$15 
106198,F,20,"$55,000 ",1,8,$120 
106203,F,33,$0 ,7,1,$15 
106204,F,40,"$132,000 ",11,13,$260 
106207,F,30,"$22,000 ",6,4,$60 
106251,M,24,"$72,000 ",3,9,$135 
106270,M,60,$0 ,21,1,$15 
106291,F,24,"$44,000 ",3,4,$60 
106304,M,23,"$96,000 ",2,4,$80 
106353,F,34,"$44,000 ",8,1,$15 
106359,M,26,"$36,000 ",4,6,$90 
106410,F,29,"$22,000 ",5,2,$30 
106420,F,29,"$66,000 ",5,1,$20 
106428,F,41,"$22,000 ",11,2,$50 
106432,M,41,"$12,000 ",11,1,$25 
106452,F,25,"$88,000 ",3,13,$195 
106453,M,45,"$48,000 ",13,1,$15 
106480,F,62,"$55,000 ",22,3,$45 
106485,F,42,"$11,000 ",12,1,$25 
106495,M,26,"$48,000 ",4,6,$150 
106499,M,43,"$48,000 ",12,4,$80 
106514,F,27,"$22,000 ",4,3,$75 
106526,M,19,"$48,000 ",0,5,$125 
106571,F,50,"$77,000 ",16,10,$200 
106588,F,37,"$11,000 ",9,2,$40 
106593,M,27,"$36,000 ",4,3,$45 
106599,F,54,"$44,000 ",18,4,$80 
106606,M,32,"$36,000 ",7,1,$15 
106610,M,35,"$72,000 ",8,1,$15 
106615,F,30,"$110,000 ",6,3,$60 
106616,U,69,"$132,000 ",25,7,$140 
106619,M,27,"$36,000 ",4,4,$60 
106653,M,24,"$120,000 ",3,4,$60 
106731,M,24,"$108,000 ",3,7,$105 
106749,M,27,"$24,000 ",4,2,$50 
106758,M,24,"$24,000 ",3,6,$90 
106765,U,26,"$44,000 ",4,3,$60 
106787,M,59,"$36,000 ",20,1,$15 
106792,M,38,"$48,000 ",10,5,$75 
106801,M,34,"$84,000 ",8,4,$80 
106809,U,32,"$121,000 ",7,1,$20 
106812,F,30,"$33,000 ",6,2,$30 
106814,M,32,"$72,000 ",7,3,$45 
106821,M,51,"$192,000 ",16,4,$80 
106829,U,32,"$121,000 ",7,1,$20 
106852,F,28,"$154,000 ",5,11,$165 
106874,M,72,"$24,000 ",27,1,$20 
106888,M,46,"$48,000 ",14,9,$135 
106905,M,31,"$120,000 ",6,5,$100 
106943,M,34,"$12,000 ",8,4,$60 
106946,F,34,"$110,000 ",8,3,$60 
106950,M,64,"$132,000 ",23,8,$120 
106961,M,59,"$24,000 ",20,1,$15 
106991,F,24,"$88,000 ",3,1,$15 
106996,M,22,"$24,000 ",2,1,$25 
107009,M,47,"$36,000 ",14,2,$30 
107017,M,28,"$60,000 ",5,3,$60 
107030,F,25,"$77,000 ",3,1,$15 
107054,F,35,"$22,000 ",8,1,$15 
107063,F,29,"$88,000 ",5,9,$135 
107064,F,29,"$44,000 ",5,8,$160 
107079,M,35,"$48,000 ",8,2,$40 
107097,F,24,"$88,000 ",3,1,$15 
107132,F,38,"$22,000 ",10,1,$15 
107151,M,36,"$48,000 ",9,8,$160 
107153,M,22,"$60,000 ",2,7,$105 
107167,M,30,"$60,000 ",6,1,$15 
107174,F,73,"$22,000 ",27,1,$15 
107216,M,47,"$72,000 ",14,5,$100 
107220,F,27,"$143,000 ",4,3,$60 
107226,F,27,"$33,000 ",4,4,$100 
107244,M,61,"$36,000 ",21,1,$15 
107246,M,41,"$48,000 ",11,2,$30 
107254,M,27,"$36,000 ",4,3,$45 
107275,M,51,"$72,000 ",16,5,$100 
107277,M,41,"$48,000 ",11,6,$120 
107285,M,27,"$24,000 ",4,1,$15 
107292,M,24,"$36,000 ",3,2,$50 
107297,F,26,"$99,000 ",4,13,$195 
107315,F,25,"$44,000 ",3,5,$75 
107318,F,23,"$55,000 ",2,6,$90 
107324,M,27,"$48,000 ",4,9,$135 
107338,M,29,"$96,000 ",5,6,$120 
107345,M,23,"$84,000 ",2,5,$100 
107375,M,26,"$84,000 ",4,4,$60 
107378,M,27,"$24,000 ",4,5,$75 
107381,M,66,"$12,000 ",24,1,$25 
107400,F,26,"$33,000 ",4,8,$160 
107401,F,29,"$44,000 ",5,5,$100 
107412,F,38,"$110,000 ",10,1,$20 
107473,F,54,"$33,000 ",18,2,$50 
107480,F,48,"$77,000 ",15,1,$25 
107521,F,35,"$33,000 ",8,1,$15 
107677,M,43,"$132,000 ",12,7,$140 
107699,M,29,$0 ,5,4,$60 
107704,M,24,"$60,000 ",3,2,$30 
107724,F,23,"$55,000 ",2,7,$140 
107735,F,62,"$22,000 ",22,1,$15 
107773,F,27,"$143,000 ",4,4,$80 
107777,F,23,"$110,000 ",2,9,$135 
107788,U,28,"$11,000 ",5,3,$75 
107796,M,28,"$36,000 ",5,1,$15 
107805,F,33,"$55,000 ",7,3,$75 
107811,F,38,"$165,000 ",10,13,$260 
107822,F,45,"$99,000 ",13,6,$120 
107839,F,41,"$55,000 ",11,7,$105 
107847,M,26,"$24,000 ",4,3,$45 
107887,M,27,"$36,000 ",4,1,$25 
107919,M,31,"$24,000 ",6,3,$45 
107936,F,28,"$88,000 ",5,5,$100 
107949,M,27,"$36,000 ",4,3,$45 
107963,U,28,"$110,000 ",5,8,$120 
107977,F,42,"$11,000 ",12,5,$100 
107999,F,29,"$44,000 ",5,2,$30 
108000,M,49,"$312,000 ",15,11,$880 
108006,F,18,"$11,000 ",0,2,$120 
108022,F,42,"$33,000 ",12,6,$90 
108031,M,44,"$36,000 ",13,3,$75 
108053,F,50,"$44,000 ",16,8,$160 
108095,M,54,"$24,000 ",18,1,$25 
108103,M,36,"$144,000 ",9,5,$100 
108119,F,29,"$55,000 ",5,3,$45 
108130,F,51,"$55,000 ",16,5,$75 
108137,M,27,"$48,000 ",4,4,$80 
108164,U,30,"$44,000 ",6,3,$45 
108175,M,37,"$84,000 ",9,5,$100 
108180,F,31,"$44,000 ",6,1,$25 
108201,F,49,"$44,000 ",15,2,$30 
108203,M,28,"$72,000 ",5,5,$100 
108216,M,23,"$48,000 ",2,1,$15 
108219,F,47,"$77,000 ",14,4,$80 
108231,M,52,"$60,000 ",17,2,$40 
108275,F,63,"$22,000 ",22,3,$45 
108295,M,49,"$24,000 ",15,3,$45 
108296,F,30,"$99,000 ",6,5,$100 
108339,M,25,"$180,000 ",3,6,$90 
108340,M,31,"$12,000 ",6,1,$25 
108341,F,29,"$77,000 ",5,7,$140 
108360,F,31,"$33,000 ",6,1,$15 
108372,F,30,"$77,000 ",6,3,$60 
108375,M,31,"$12,000 ",6,1,$25 
108380,F,24,"$33,000 ",3,1,$25 
108382,U,21,"$99,000 ",1,12,$180 
108403,F,51,"$88,000 ",16,4,$80 
108406,M,34,"$60,000 ",8,3,$45 
108411,M,37,"$96,000 ",9,5,$75 
108429,F,92,"$11,000 ",37,1,$25 
108442,U,51,"$165,000 ",16,5,$75 
108457,M,53,"$24,000 ",17,1,$25 
108459,M,37,"$72,000 ",9,7,$140 
108475,F,59,"$11,000 ",20,1,$15 
108489,M,43,"$84,000 ",12,6,$120 
108510,M,56,"$96,000 ",19,1,$20 
108512,F,35,"$55,000 ",8,2,$30 
108514,F,44,"$110,000 ",13,7,$140 
108517,M,25,"$216,000 ",3,1,$20 
108523,M,23,"$24,000 ",2,1,$25 
108529,F,34,"$44,000 ",8,1,$15 
108543,M,36,"$60,000 ",9,2,$30 
108548,M,36,"$60,000 ",9,2,$30 
108575,F,39,"$44,000 ",10,6,$120 
108577,F,52,"$88,000 ",17,4,$80 
108590,M,44,"$48,000 ",13,1,$15 
108635,U,22,"$11,000 ",2,3,$45 
108637,F,23,"$143,000 ",2,5,$100 
108693,F,48,"$22,000 ",15,2,$30 
108716,F,45,"$99,000 ",13,4,$80 
108730,M,35,"$60,000 ",8,2,$40 
108744,M,29,"$84,000 ",5,1,$20 
108748,M,47,"$108,000 ",14,4,$60 
108794,M,30,"$108,000 ",6,4,$60 
108795,M,33,"$36,000 ",7,1,$15 
108803,M,20,"$36,000 ",1,5,$125 
108805,M,37,"$84,000 ",9,5,$100 
108829,M,27,"$36,000 ",4,7,$105 
108834,M,34,"$60,000 ",8,2,$30 
